time	V(x)
3.257128582477216e-001	6.148909e-001
3.267128582477216e-001	6.641824e-001
3.277128582477216e-001	7.116462e-001
3.287128582477216e-001	7.578958e-001
3.297128582477216e-001	8.034385e-001
3.307128582477216e-001	8.486743e-001
3.317128582477216e-001	8.938947e-001
3.327128582477216e-001	9.392797e-001
3.337128582477216e-001	9.848953e-001
3.347128582477216e-001	1.030689e+000
3.357128582477216e-001	1.076487e+000
3.367128582477216e-001	1.121992e+000
3.377128582477216e-001	1.166784e+000
3.387128582477216e-001	1.210320e+000
3.397128582477216e-001	1.251952e+000
3.407128582477216e-001	1.290936e+000
3.417128582477216e-001	1.326458e+000
3.427128582477216e-001	1.357668e+000
3.437128582477216e-001	1.383720e+000
3.447128582477216e-001	1.403815e+000
3.457128582477216e-001	1.417256e+000
3.467128582477216e-001	1.423489e+000
3.477128582477216e-001	1.422156e+000
3.487128582477216e-001	1.413536e+000
3.494901685334675e-001	1.401787e+000
3.500951487465694e-001	1.389331e+000
3.506340524236392e-001	1.375844e+000
3.511812468280037e-001	1.360051e+000
3.517443086784404e-001	1.341610e+000
3.525653666447862e-001	1.311391e+000
3.534790999079934e-001	1.274045e+000
3.544790999079934e-001	1.229369e+000
3.554790999079934e-001	1.181705e+000
3.564790999079934e-001	1.132053e+000
3.574790999079934e-001	1.081487e+000
3.584790999079934e-001	1.031011e+000
3.594790999079934e-001	9.815340e-001
3.604790999079934e-001	9.338536e-001
3.614790999079934e-001	8.886443e-001
3.624790999079934e-001	8.464583e-001
3.634790999079934e-001	8.077308e-001
3.644790999079934e-001	7.727896e-001
3.654790999079934e-001	7.418687e-001
3.664790999079934e-001	7.151221e-001
3.674790999079934e-001	6.926396e-001
3.684790999079934e-001	6.744604e-001
3.694790999079934e-001	6.605873e-001
3.704790999079934e-001	6.509984e-001
3.714790999079934e-001	6.456572e-001
3.724790999079934e-001	6.445217e-001
3.734790999079934e-001	6.475508e-001
3.744790999079934e-001	6.547095e-001
3.754790999079934e-001	6.659714e-001
3.764790999079934e-001	6.813208e-001
3.774790999079934e-001	7.007514e-001
3.784790999079934e-001	7.242635e-001
3.794790999079934e-001	7.518598e-001
3.804790999079934e-001	7.835374e-001
3.814790999079934e-001	8.192784e-001
3.824790999079934e-001	8.590368e-001
3.834790999079934e-001	9.027231e-001
3.844790999079934e-001	9.501846e-001
3.854790999079933e-001	1.001183e+000
3.864790999079933e-001	1.055371e+000
3.874790999079933e-001	1.112262e+000
3.884790999079933e-001	1.171208e+000
3.894790999079933e-001	1.231374e+000
3.904790999079933e-001	1.291718e+000
3.914790999079933e-001	1.350991e+000
3.924790999079934e-001	1.407740e+000
3.934790999079934e-001	1.460345e+000
3.944790999079934e-001	1.507071e+000
3.954790999079934e-001	1.546151e+000
3.964790999079934e-001	1.575893e+000
3.974790999079934e-001	1.594797e+000
3.984790999079934e-001	1.601680e+000
3.994790999079934e-001	1.595781e+000
4.004790999079934e-001	1.577366e+000
4.013137151807605e-001	1.552305e+000
4.020885729501700e-001	1.520878e+000
4.029217535769558e-001	1.479545e+000
4.036945713579140e-001	1.435046e+000
4.045034532855350e-001	1.382877e+000
4.053097060542178e-001	1.326307e+000
4.062032845912471e-001	1.259686e+000
4.070360824924362e-001	1.195176e+000
4.076662167960836e-001	1.145340e+000
4.082248446330254e-001	1.100838e+000
4.087866537947959e-001	1.056201e+000
4.094522277204609e-001	1.003827e+000
4.100183063554855e-001	9.599769e-001
4.105395160099952e-001	9.204290e-001
4.110394467505737e-001	8.834165e-001
4.115701221432245e-001	8.452064e-001
4.120555919835701e-001	8.113260e-001
4.125424470778540e-001	7.784938e-001
4.130124511613011e-001	7.479385e-001
4.134866992645097e-001	7.183024e-001
4.139593120148200e-001	6.899981e-001
4.144426745190576e-001	6.623556e-001
4.149368440909643e-001	6.354816e-001
4.154518425651862e-001	6.089847e-001
4.159915279011902e-001	5.828807e-001
4.165698932096998e-001	5.567948e-001
4.171960568147140e-001	5.307509e-001
4.179003492126290e-001	5.041645e-001
4.187154807536763e-001	4.769091e-001
4.197021434332119e-001	4.485307e-001
4.207021434332119e-001	4.246399e-001
4.217021434332119e-001	4.056305e-001
4.227021434332119e-001	3.912788e-001
4.237021434332119e-001	3.813582e-001
4.247021434332119e-001	3.756667e-001
4.257021434332119e-001	3.740344e-001
4.267021434332119e-001	3.763293e-001
4.277021434332120e-001	3.824614e-001
4.287021434332120e-001	3.923852e-001
4.297021434332120e-001	4.061020e-001
4.307021434332120e-001	4.236602e-001
4.317021434332120e-001	4.451555e-001
4.327021434332120e-001	4.707301e-001
4.337021434332120e-001	5.005705e-001
4.347021434332120e-001	5.349042e-001
4.357021434332120e-001	5.739938e-001
4.367021434332120e-001	6.181293e-001
4.377021434332120e-001	6.676151e-001
4.387021434332120e-001	7.227539e-001
4.397021434332120e-001	7.838215e-001
4.407021434332120e-001	8.510350e-001
4.417021434332120e-001	9.245093e-001
4.427021434332120e-001	1.004202e+000
4.437021434332120e-001	1.089842e+000
4.447021434332120e-001	1.180853e+000
4.457021434332120e-001	1.276257e+000
4.467021434332120e-001	1.374585e+000
4.477021434332120e-001	1.473835e+000
4.486560643878411e-001	1.567082e+000
4.495330450007092e-001	1.649133e+000
4.503858263776595e-001	1.723720e+000
4.509486070283029e-001	1.768939e+000
4.513793755825858e-001	1.800361e+000
4.517973350200581e-001	1.827851e+000
4.522210239244303e-001	1.852275e+000
4.527688076166442e-001	1.878421e+000
4.533798160291018e-001	1.899922e+000
4.540934579030808e-001	1.913930e+000
4.548528190821237e-001	1.915604e+000
4.555416137820156e-001	1.904690e+000
4.561472456077577e-001	1.884588e+000
4.567188837083795e-001	1.856573e+000
4.572759817016246e-001	1.821103e+000
4.578762276179661e-001	1.774789e+000
4.584234362822027e-001	1.725809e+000
4.589814503211455e-001	1.669689e+000
4.595197187553942e-001	1.610444e+000
4.600811142799818e-001	1.544060e+000
4.606599363612796e-001	1.471627e+000
4.613295831852283e-001	1.384821e+000
4.613681961410844e-001	1.379663e+000
4.614068090969405e-001	1.374497e+000
4.614454220527967e-001	1.369323e+000
4.614840350086528e-001	1.364141e+000
4.615226479645089e-001	1.358950e+000
4.615612609203650e-001	1.353752e+000
4.615998738762212e-001	1.348545e+000
4.615998759313321e-001	1.348545e+000
4.616383564157435e-001	1.343348e+000
4.616768369001550e-001	1.338144e+000
4.617153173845664e-001	1.332932e+000
4.617537978689778e-001	1.327714e+000
4.617922783533892e-001	1.322488e+000
4.618307588378007e-001	1.317255e+000
4.618692393222121e-001	1.312014e+000
4.621386068233139e-001	1.275234e+000
4.624990641920939e-001	1.225814e+000
4.628753874605993e-001	1.174112e+000
4.632824197069874e-001	1.118271e+000
4.636971200106423e-001	1.061696e+000
4.641274764478618e-001	1.003559e+000
4.645655818414416e-001	9.452035e-001
4.650157556098397e-001	8.863301e-001
4.654752005545129e-001	8.275828e-001
4.659475927023286e-001	7.687761e-001
4.664355015667995e-001	7.098967e-001
4.669394794029634e-001	6.512006e-001
4.674614829854552e-001	5.927952e-001
4.680035770961000e-001	5.348032e-001
4.685689526207874e-001	4.772646e-001
4.691618120245794e-001	4.201757e-001
4.697882762004638e-001	3.634383e-001
4.704579791718684e-001	3.067866e-001
4.711874784538077e-001	2.496482e-001
4.720121794250132e-001	1.902574e-001
4.728057618706342e-001	1.378835e-001
4.735192275890461e-001	9.466741e-002
4.741487176357200e-001	5.938878e-002
4.746849267471639e-001	3.133199e-002
4.751863147456396e-001	6.332236e-003
4.751967822188052e-001	5.830744e-003
4.752386521114677e-001	3.841494e-003
4.752965909814180e-001	1.099277e-003
4.753081470014711e-001	5.547490e-004
4.753197030215242e-001	1.097504e-005
4.753312590415773e-001	-5.320450e-004
4.753428150616305e-001	-1.074311e-003
4.753543710816836e-001	-1.615823e-003
4.753659271017366e-001	-2.156581e-003
4.753774831217897e-001	-2.696585e-003
4.754112806641943e-001	-4.270715e-003
4.754788757490032e-001	-7.397340e-003
4.756140659186212e-001	-1.356584e-002
4.758844462578571e-001	-2.557803e-002
4.764252069363291e-001	-4.866416e-002
4.770246400439843e-001	-7.292520e-002
4.777673420572849e-001	-1.011605e-001
4.785423083594885e-001	-1.288058e-001
4.793911486699143e-001	-1.572933e-001
4.802481866724614e-001	-1.845822e-001
4.811261524108766e-001	-2.114011e-001
4.820247112827524e-001	-2.381085e-001
4.829802419607973e-001	-2.661835e-001
4.839598156242505e-001	-2.951303e-001
4.849598156242505e-001	-3.253751e-001
4.859598156242505e-001	-3.568469e-001
4.869598156242505e-001	-3.900712e-001
4.879598156242505e-001	-4.255630e-001
4.889598156242505e-001	-4.638333e-001
4.899598156242505e-001	-5.053905e-001
4.909598156242505e-001	-5.507406e-001
4.919598156242505e-001	-6.003832e-001
4.929598156242505e-001	-6.548038e-001
4.939598156242505e-001	-7.144589e-001
4.949598156242505e-001	-7.797545e-001
4.959598156242505e-001	-8.510137e-001
4.969598156242505e-001	-9.284331e-001
4.979598156242505e-001	-1.012025e+000
4.989598156242505e-001	-1.101542e+000
4.999598156242505e-001	-1.196397e+000
5.009598156242505e-001	-1.295411e+000
5.016871582812283e-001	-1.369408e+000
5.022868797689151e-001	-1.431211e+000
5.029171098135904e-001	-1.496120e+000
5.035794491972918e-001	-1.563326e+000
5.043653311594959e-001	-1.640406e+000
5.051687735177080e-001	-1.714442e+000
5.060164766068148e-001	-1.785006e+000
5.068458135830606e-001	-1.843762e+000
5.077462592955644e-001	-1.892972e+000
5.086853426337187e-001	-1.925640e+000
5.096327242593831e-001	-1.938193e+000
5.103431250288854e-001	-1.932608e+000
5.109320178392621e-001	-1.916636e+000
5.114927825031249e-001	-1.892135e+000
5.120437742230662e-001	-1.859794e+000
5.125837541306744e-001	-1.820438e+000
5.131570118248164e-001	-1.771154e+000
5.136882471232048e-001	-1.719168e+000
5.142292282529081e-001	-1.660512e+000
5.147572765107878e-001	-1.598482e+000
5.153108695885018e-001	-1.529160e+000
5.158967214111764e-001	-1.452820e+000
5.159274565896752e-001	-1.448680e+000
5.159625825079597e-001	-1.443929e+000
5.160328343445285e-001	-1.434393e+000
5.161774430174410e-001	-1.414693e+000
5.162020730160891e-001	-1.411319e+000
5.162349130142867e-001	-1.406812e+000
5.163045137500971e-001	-1.397245e+000
5.163351144908390e-001	-1.393028e+000
5.163657152315809e-001	-1.388805e+000
5.163963159723228e-001	-1.384576e+000
5.164269167130646e-001	-1.380341e+000
5.164575174538065e-001	-1.376099e+000
5.164881181945484e-001	-1.371852e+000
5.165187189352903e-001	-1.367599e+000
5.166331217328919e-001	-1.351646e+000
5.168619273280951e-001	-1.319564e+000
5.172436023089780e-001	-1.265729e+000
5.176115642641538e-001	-1.213601e+000
5.180296214762943e-001	-1.154306e+000
5.184425815331116e-001	-1.095928e+000
5.188770854785927e-001	-1.034977e+000
5.193135434828785e-001	-9.744908e-001
5.197641609726323e-001	-9.130662e-001
5.202210316209085e-001	-8.520719e-001
5.206911167316368e-001	-7.908710e-001
5.211751196439886e-001	-7.296874e-001
5.216750304400154e-001	-6.685997e-001
5.221916041616215e-001	-6.078578e-001
5.227276616226648e-001	-5.474883e-001
5.232854577699367e-001	-4.876208e-001
5.238694983410990e-001	-4.281938e-001
5.244847387826019e-001	-3.691861e-001
5.251403853862037e-001	-3.103008e-001
5.258502083851150e-001	-2.510813e-001
5.266448201500019e-001	-1.899275e-001
5.274300086409639e-001	-1.343552e-001
5.281239433030145e-001	-8.911027e-002
5.287238992551695e-001	-5.278847e-002
5.292277513956331e-001	-2.383792e-002
5.292564478360382e-001	-2.225925e-002
5.292947097565783e-001	-2.017404e-002
5.293712335976587e-001	-1.603668e-002
5.295242812798194e-001	-7.824826e-003
5.295428476540699e-001	-6.839145e-003
5.295676028197373e-001	-5.530584e-003
5.296171131510717e-001	-2.920310e-003
5.296389524988802e-001	-1.774128e-003
5.296705166996050e-001	-1.215679e-004
5.297332648628916e-001	3.143811e-003
5.297960130261784e-001	6.382237e-003
5.298587611894651e-001	9.593710e-003
5.299215093527517e-001	1.277823e-002
5.299842575160384e-001	1.593580e-002
5.300470056793252e-001	1.906641e-002
5.301097538426118e-001	2.217007e-002
5.305270458428162e-001	4.230433e-002
5.311344461761667e-001	7.022270e-002
5.318070493130876e-001	9.932306e-002
5.325880350370710e-001	1.309774e-001
5.333724719979778e-001	1.608260e-001
5.341742487703060e-001	1.896185e-001
5.350051522177919e-001	2.180353e-001
5.359030003890943e-001	2.476010e-001
5.368416352391860e-001	2.777658e-001
5.378290692424674e-001	3.092313e-001
5.388290692424674e-001	3.413881e-001
5.398290692424674e-001	3.744036e-001
5.408290692424674e-001	4.088346e-001
5.418290692424674e-001	4.452198e-001
5.428290692424674e-001	4.840836e-001
5.438290692424674e-001	5.259380e-001
5.448290692424674e-001	5.712816e-001
5.458290692424674e-001	6.205962e-001
5.468290692424674e-001	6.743385e-001
5.478290692424674e-001	7.329256e-001
5.488290692424674e-001	7.967142e-001
5.498290692424674e-001	8.659701e-001
5.508290692424674e-001	9.408271e-001
5.518290692424674e-001	1.021235e+000
5.528290692424674e-001	1.106892e+000
5.538290692424674e-001	1.197173e+000
5.548290692424674e-001	1.291042e+000
5.558290692424674e-001	1.386977e+000
5.568290692424674e-001	1.482961e+000
5.577698340900648e-001	1.571052e+000
5.586550347952167e-001	1.649904e+000
5.593541736098151e-001	1.708016e+000
5.598411460796515e-001	1.745295e+000
5.602659588871571e-001	1.774988e+000
5.607055483533207e-001	1.802755e+000
5.611326790043688e-001	1.826267e+000
5.617325720979645e-001	1.853343e+000
5.623515162204034e-001	1.873483e+000
5.631066730447399e-001	1.886359e+000
5.638702156066947e-001	1.886457e+000
5.645498277287044e-001	1.874684e+000
5.651609551208822e-001	1.853985e+000
5.657444482819479e-001	1.825418e+000
5.663145573321687e-001	1.789483e+000
5.669265998967807e-001	1.742980e+000
5.674876579793540e-001	1.693717e+000
5.680607413723993e-001	1.637351e+000
5.686169765520164e-001	1.577616e+000
5.692008913187913e-001	1.510381e+000
5.698122638780491e-001	1.436040e+000
5.705146084742383e-001	1.347725e+000
5.705360943669525e-001	1.344949e+000
5.705575802596667e-001	1.342170e+000
5.705790661523810e-001	1.339388e+000
5.706005520450951e-001	1.336603e+000
5.706220379378093e-001	1.333815e+000
5.706435238305235e-001	1.331024e+000
5.706650097232378e-001	1.328230e+000
5.708204886050933e-001	1.307997e+000
5.708718567392159e-001	1.301286e+000
5.709232248733387e-001	1.294567e+000
5.709745930074613e-001	1.287838e+000
5.710259611415840e-001	1.281101e+000
5.710773292757067e-001	1.274355e+000
5.711286974098294e-001	1.267601e+000
5.711800655439521e-001	1.260837e+000
5.715244254087090e-001	1.215442e+000
5.718591737381249e-001	1.171247e+000
5.722545858182830e-001	1.119101e+000
5.726481075756732e-001	1.067459e+000
5.730695257102058e-001	1.012640e+000
5.734947794942823e-001	9.580311e-001
5.739374057915636e-001	9.021478e-001
5.743873776498221e-001	8.465198e-001
5.748517400115804e-001	7.905399e-001
5.753284513950426e-001	7.347330e-001
5.758231202243258e-001	6.787408e-001
5.763339351957787e-001	6.230833e-001
5.768650101937962e-001	5.676412e-001
5.774171395199427e-001	5.126835e-001
5.779952906179189e-001	4.580999e-001
5.786031973942173e-001	4.039739e-001
5.792493936075815e-001	3.500638e-001
5.799446981402384e-001	2.961308e-001
5.807123757346445e-001	2.413306e-001
5.816020650221327e-001	1.833644e-001
5.824513412813698e-001	1.330313e-001
5.831878926771085e-001	9.324139e-002
5.838372967349070e-001	6.095624e-002
5.844012520355099e-001	3.486854e-002
5.849064430436416e-001	1.265226e-002
5.849139298182976e-001	1.233328e-002
5.849588504662338e-001	1.045377e-002
5.850187446634820e-001	7.965869e-003
5.851425069125043e-001	2.856322e-003
5.851663500396589e-001	1.882102e-003
5.852010282959742e-001	4.684018e-004
5.852599236299216e-001	-1.918943e-003
5.853188189638690e-001	-4.287967e-003
5.853777142978164e-001	-6.638671e-003
5.854366096317638e-001	-8.971054e-003
5.854955049657112e-001	-1.128512e-002
5.855544002996586e-001	-1.358086e-002
5.856132956336060e-001	-1.585828e-002
5.859828854075611e-001	-2.981548e-002
5.865820631799175e-001	-5.144769e-002
5.872183109760487e-001	-7.315278e-002
5.879888905099486e-001	-9.785281e-002
5.887940720036160e-001	-1.221334e-001
5.897188035359868e-001	-1.484922e-001
5.906736196952278e-001	-1.745094e-001
5.916496841293444e-001	-2.003130e-001
5.926231707874184e-001	-2.257433e-001
5.935820194738580e-001	-2.509636e-001
5.945568108920259e-001	-2.772490e-001
5.955419640251268e-001	-3.049360e-001
5.965314704390732e-001	-3.343450e-001
5.975194972820772e-001	-3.657772e-001
5.985040693270850e-001	-3.996252e-001
5.994843542161783e-001	-4.363045e-001
6.004615684584126e-001	-4.763072e-001
6.014379031171536e-001	-5.201901e-001
6.024168834940537e-001	-5.686210e-001
6.034033271923830e-001	-6.224154e-001
6.044033271923830e-001	-6.825465e-001
6.054033271923830e-001	-7.487800e-001
6.064033271923830e-001	-8.215501e-001
6.074033271923830e-001	-9.011616e-001
6.084033271923830e-001	-9.877466e-001
6.094033271923830e-001	-1.081185e+000
6.104033271923830e-001	-1.181003e+000
6.114033271923830e-001	-1.286263e+000
6.124033271923830e-001	-1.395352e+000
6.130514459403340e-001	-1.467362e+000
6.137346405718470e-001	-1.543467e+000
6.143651839419199e-001	-1.612643e+000
6.151589382002257e-001	-1.696750e+000
6.159233393229949e-001	-1.772746e+000
6.167445923514819e-001	-1.846397e+000
6.175335614009104e-001	-1.906529e+000
6.184062123166498e-001	-1.957682e+000
6.193137566294248e-001	-1.991446e+000
6.202102547512820e-001	-2.004074e+000
6.208769092533792e-001	-1.998441e+000
6.214353475145871e-001	-1.982300e+000
6.219684490624503e-001	-1.957496e+000
6.224909598012060e-001	-1.924810e+000
6.230012222224212e-001	-1.885133e+000
6.235440491231783e-001	-1.835299e+000
6.240440460901495e-001	-1.782999e+000
6.245508264310096e-001	-1.724204e+000
6.250407656305628e-001	-1.662558e+000
6.255467076719582e-001	-1.594632e+000
6.260659094667630e-001	-1.522028e+000
6.260795366343280e-001	-1.520057e+000
6.260931638018932e-001	-1.518083e+000
6.261067909694582e-001	-1.516106e+000
6.261204181370234e-001	-1.514125e+000
6.261340453045884e-001	-1.512142e+000
6.261476724721535e-001	-1.510155e+000
6.261612996397186e-001	-1.508166e+000
6.262626413550142e-001	-1.493358e+000
6.263028835148274e-001	-1.487443e+000
6.263525740864894e-001	-1.480124e+000
6.264000848308468e-001	-1.473101e+000
6.264475955752042e-001	-1.466056e+000
6.264951063195616e-001	-1.458989e+000
6.265426170639190e-001	-1.451900e+000
6.265901278082764e-001	-1.444789e+000
6.266376385526339e-001	-1.437656e+000
6.266851492969913e-001	-1.430501e+000
6.270008426836936e-001	-1.382672e+000
6.274105698276006e-001	-1.319964e+000
6.278229300503655e-001	-1.256353e+000
6.282579555354309e-001	-1.189019e+000
6.286908618942487e-001	-1.122141e+000
